// [Gemini.Datasets(v = 2.5, t = Gemini.Datasets.ItemRefineInfo98, s = 152, n = 242)]
9576	Nightbringer Shield	79	80	0	81	84	0	83	0	82	0	0	88	0	0	0.6	1	1	0.7
11050	Tooth of the Cursed	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1	1	0.7
11051	Tooth of Evanescence	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1	1	0.7
11052	Kris of the Sphinx	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1	1	0.7
11053	Penitent of Asura	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1	1	0.7
11054	Spike Ice-Covered Dagger	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1	1	0.7
11055	Dreadful Dagger	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1	1	0.7
11056	Voyager 105 Dagger	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1	1	0.7
11057	Demonic Dragon Blood-Drinker	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1	1	0.7
11058	Voyager 125 Dagger	4	10	0	13	30	0	29	0	28	0	0	31	0	0	0.6	1	1	0.7
11090	Staff of Incantation	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11091	Staff of Evanescence	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11092	Staff of Enigma	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11093	Putrescence Bone of Abyss	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11094	Fledgy Ice-Covered Staff	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11095	Amulet Staff	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11096	Cleric 105 Staff	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11097	Demonic Dragon Saviour	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11098	Cleric 125 Staff	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11130	Staff of Abraxas	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11131	Staff of Mirage	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11132	Staff of the Sphinx	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11133	Vow of Styx	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11134	Frosted Ice-Covered Staff	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11135	Redemption Staff	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11136	Seal Master 105 Staff	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11137	Demonic Dragon Creation	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11138	Seal Master 125 Staff	7	6	0	1	18	0	17	0	16	0	0	19	0	0	0.6	1	1	0.7
11170	Kiss of the Cursed	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1	1	0.7
11171	Bellow of Evanescence	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1	1	0.7
11172	Rifle of Enigma	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1	1	0.7
11173	Abaddon Vanquisher	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1	1	0.7
11174	Evil Ice-Covered Spear	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1	1	0.7
11175	Judgment Shot	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1	1	0.7
11176	Sharpshooter 105 Gun	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1	1	0.7
11177	Demonic Dragon Exterminator	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1	1	0.7
11178	Sharpshooter 125 Gun	5	14	0	15	34	0	33	0	32	0	0	35	0	0	0.6	1	1	0.7
11220	Greatsword of Incantation	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1	1	0.7
11221	Roar of Evanescence	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1	1	0.7
11222	Judgment of Enigma	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1	1	0.7
11223	Tear of Hardin	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1	1	0.7
11224	Heavy Ice-Covered Sword	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1	1	0.7
11225	Aegis Sword	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1	1	0.7
11226	Champion 105 Greatsword	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1	1	0.7
11227	Demonic Dragon Destroyer	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1	1	0.7
11228	Champion 125 Greatsword	2	8	0	11	22	0	21	0	20	0	0	23	0	0	0.6	1	1	0.7
11230	Sword of Incantation	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.6	1	1	0.7
11231	Sword of Evanescence	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.6	1	1	0.7
11232	Sword of Enigma	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11233	Hardin's Sword	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11234	Ice-Covered Fury Snow Blade	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11235	Aegis Blade	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11236	Champion 105 Sword	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11237	Champion 115 Sword	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11238	Champion 125 Sword	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7

11270	Blade of Incantation	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.6	1	1	0.7
11271	Dance of Evanescence	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.6	1	1	0.7
11272	Blade of Enigma	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11273	Darkness Emissary	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11274	Light Ice-Covered Sword	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11275	Heaven Sword	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11276	Crusader 105 Sword	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11277	Demonic Dragon Passion	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7
11278	Crusader 125 Sword	3	9	0	12	26	0	25	0	24	0	0	27	0	0	0.8	1.2	1	0.7

05661	Aegis of Gods	0	107	0	108	0	0	0	0	109	0	0	0	0	0	0.6	1.0	1.0	0.7
11280	Aegis of Gods	0	107	0	108	0	0	0	0	109	0	0	0	0	0	0.6	1.0	1.0	0.7
